,pred,real
685,-5.68125,-5.665219591434551
686,-4.21875,-3.28974780650009
687,-2.41875,-1.604808396040084
688,-0.95625,1.7898676042754362
689,0.84375,4.6436181574616295
690,2.53125,7.197758321401262
691,4.4437500000000005,10.374894443006673
692,6.1312500000000005,11.701647535135375
693,7.93125,14.058420126583956
694,9.61875,15.570194843833669
695,10.40625,16.734927006039648
696,11.306250000000002,18.04307702327093
697,11.64375,18.546309938755
698,12.318750000000001,19.50191895162048
699,12.881250000000001,20.27606678815043
700,13.21875,21.023010287783947
701,14.118750000000002,22.355605473674657
702,13.78125,21.861178860618946
703,14.68125,21.45802462111847
704,14.568750000000001,20.305862845523663
705,13.66875,19.101438762782152
706,12.656250000000002,16.649304630331848
707,11.756250000000001,13.728679712760403
708,10.96875,11.090508415998228
709,9.05625,8.950592145480694
710,7.593750000000001,7.226175829828704
711,6.35625,5.806408160456014
712,4.66875,2.849417395040221
713,3.6562500000000004,0.2428978958332126
714,2.19375,-2.550399644740099
715,0.39375000000000004,-4.634110357232487
716,-1.63125,-7.390368433424113
717,-3.54375,-8.638352066090114
718,-4.55625,-9.90976275097725
719,-5.79375,-10.442532188747885
720,-6.24375,-10.241595063238872
721,-6.581250000000001,-10.301729767399
722,-7.03125,-10.473310682569226
723,-6.91875,-10.712619091467356
724,-7.36875,-11.48282408104635
725,-7.25625,-10.271422491674732
726,-7.36875,-10.214930640876924
727,-6.356250000000001,-10.063401649612445
728,-5.68125,-8.21766285642893
729,-4.78125,-5.766380157486378
730,-3.8812500000000005,-4.826642110939564
731,-3.54375,-4.021801921865385
732,-3.31875,-2.977801741100259
733,-1.74375,-1.961679566122995
734,-1.51875,-1.492430207471748
735,-1.06875,-0.1695316348427702
736,0.61875,1.9168871864047647
737,1.63125,4.095809749249567
738,3.54375,7.018479750389898
739,4.4437500000000005,8.448819640677542
740,6.46875,9.464595761281982
741,7.93125,10.911118087065338
742,8.943750000000001,13.14111346841725
743,9.50625,14.04515122109402
744,10.968750000000002,14.086395502874629
745,10.63125,14.101934664761552
746,10.51875,14.092728848499371
747,10.51875,14.291201432122875
748,10.74375,14.236709489698445
749,10.63125,13.994372316915738
750,10.40625,13.3424933306789
751,10.40625,12.328377259984157
752,9.84375,11.607331902757617
753,9.168750000000001,9.835341482252971
754,8.381250000000001,8.96944577845151
755,7.593750000000001,8.828552975516955
756,6.91875,8.843154288346375
757,6.356250000000001,7.330667294268211
758,4.78125,5.537409063630478
